gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	AveExpr	Gene_log2_P.value
SNORD60	16_2190404	"NA"	0.2959761423681555	0.47196021483831974	0.27394989327617136	1.0832628460516076
SNORD61.1	3_99940002	"NA"	0	1	0	-0
SNORD81.4	12_54184264	"NA"	0	1	0	-0
SNORD88.1	12_13124584	"NA"	0	1	0	-0
SNORD88A	19_51300965	"NA"	-0.8421599744531734	0.036976722531276505	0.37585140829738223	4.757238834081305
SNORD88B	19_51300965	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORD88C	19_51305500	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORD95	5_180666405	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORD96A	5_180666405	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
snoU13.1	20_55042694	"NA"	0	1	0	-0
snoU13.113	3_101205014	"NA"	0	1	0	-0
snoU13.114	1_150227107	"NA"	0	1	0	-0
snoU13.171	3_10171356	"NA"	0	1	0	-0
snoU13.19	5_55293505	"NA"	0	1	0	-0
snoU13.2	2_178209335	"NA"	0	1	0	-0
snoU13.209	5_56152659	"NA"	0	1	0	-0
snoU13.217	2_219189150	"NA"	0	1	0	-0
snoU13.237	7_37209242	"NA"	0	1	0	-0
snoU13.24	5_68471391	"NA"	0	1	0	-0
snoU13.240	7_4727722	"NA"	0	1	0	-0
snoU13.261	9_139999027	"NA"	0	1	0	-0
snoU13.27	2_179985855	"NA"	0	1	0	-0
snoU13.271	1_224510175	"NA"	0	1	0	-0
snoU13.272	7_2590223	"NA"	0	1	0	-0
snoU13.280	13_103372554	"NA"	0	1	0	-0
snoU13.296	8_123681082	"NA"	0	1	0	-0
snoU13.299	7_29950449	"NA"	0	1	0	-0
snoU13.3	1_101680367	"NA"	0	1	0	-0
snoU13.304	X_40141722	"NA"	0	1	0	-0
snoU13.31	3_10171356	"NA"	0	1	0	-0
snoU13.315	17_1512131	"NA"	0	1	0	-0
snoU13.317	4_103779780	"NA"	0	1	0	-0
snoU13.344	X_48409014	"NA"	0	1	0	-0
snoU13.361	2_88604864	"NA"	0	1	0	-0
snoU13.389	3_179326784	"NA"	0	1	0	-0
snoU13.399	3_4914325	"NA"	0	1	0	-0
snoU13.402	10_15924220	"NA"	0	1	0	-0
snoU13.408	19_55663151	"NA"	0	1	0	-0
snoU13.436	17_7512528	"NA"	0	1	0	-0
snoU13.450	X_70660473	"NA"	0	1	0	-0
snoU13.49	11_9598639	"NA"	0	1	0	-0
snoU13.52	7_5489147	DOWN	0	1	0	-0
snoU13.52	7_5489147	DOWN	0	1	0	-0
snoU13.52	7_5489147	DOWN	0	1	0	-0
snoU13.53	12_49349427	"NA"	0	1	0	-0
snoU13.67	2_219046895	"NA"	0	1	0	-0
snoU13.70	12_58057126	"NA"	0	1	0	-0
snoU13.75	8_71515118	"NA"	0	1	0	-0
snoZ185.1	7_116071524	"NA"	0	1	0	-0
snoZ247.1	2_41959129	"NA"	0	1	0	-0
SNRK-AS1	3_43389042	"NA"	-0.30367040788846644	0.4092462050973642	0.6666628550309955	1.2889590561050925
SNRNP200	2_96970631	"NA"	-0.13089412869494588	0.3414351085377324	81.87134789781577	1.550316681779283
SNRNP27	2_70123345	"NA"	-0.05667201452944326	0.6888821229221471	10.648536735432671	0.5376709555349619
SNRPF	12_96248886	"NA"	-0.1806088454872823	0.336187904747681	10.652442094559548	1.5726602741634779
SNRPG	2_70520221	"NA"	0.007026923751670466	0.9680440672799613	10.38776240196487	0.04685537156187364
SNRPGP7	2_28666022	"NA"	0.11453060594890019	0.5462731012705718	0.055310732533639655	0.8723057090452409
SNX10	7_26331311	"NA"	0.8992049599950951	0.015616213986299341	13.356549794167464	6.00081146262337
SNX11	17_46176874	"NA"	0.06036850180619968	0.7394956006588254	11.335368323250163	0.43538653028996327
SNX12	X_70280392	"NA"	-0.03333575145897871	0.8057274420652154	11.81514309273951	0.3116362021408133
SNX19	11_130782289	"NA"	0.10932172905225634	0.45137303579860955	33.14185368169236	1.1476078577522641
SOCS5P3	3_44750325	DOWN	0.0870171939408042	0.7938159186719895	0.07110988773090085	0.3331236013845059
SOGA1	20_35490799	DOWN	0.09637605657272807	0.6585501232307153	38.03535838976859	0.6026348445583305
SOWAHC	2_110370212	"NA"	0.6528159507513922	0.3140741310801314	0.3258094186530126	1.6708229755184592
SOX1	13_112708988	DOWN	0.03611118876238528	0.9395716814866777	0.08750017047373655	0.08992486343849769
SOX15	17_7486966	"NA"	0.21601330633682725	0.4734599095107219	2.046729441405028	1.078685825051668
SOX18	20_62671290	DOWN	1.199051329782134	0.158067173088815	0.7709787121248239	2.6613903106151375
SOX18	20_62671290	DOWN	1.199051329782134	0.158067173088815	0.7709787121248239	2.6613903106151375
SOX2-OT	3_180702747	"NA"	0.44335609416385213	0.31539502072527953	0.31207098280763873	1.6647682110165523
SOX6	11_16628042	"NA"	-0.36865614719398465	0.4244391620859085	3.208456143090221	1.2363703181339003
SP1	12_53773640	"NA"	-0.009761252025308309	0.9250372662262206	57.29608220422181	0.11241660740243711
SP5	2_171568282	"NA"	-0.3392650607499945	0.4848149570692516	0.08659919528102919	1.044493886677216
SP6	17_45933168	"NA"	-0.75970240900691	0.10791617553224463	0.33518489450445776	3.212016968605226
SP7	12_53738932	"NA"	-0.7346495833460827	0.23353825056846533	0.33823015591432776	2.098269230665566
SP8	7_20825222	"NA"	-0.05618116310052379	0.8438207711367154	0.06546644918729654	0.24499149411949214
SP9	2_175195359	"NA"	-0.026996634817939125	0.9395978979176351	0.06442691453535032	0.08988460915240333
SPACA4	19_49109815	"NA"	-0.12037401485898869	0.8194554631072942	0.2097158626994669	0.2872625530065221
SPACA6P	19_52188083	"NA"	0	1	0	-0
SPACA6P-AS	19_52188083	"NA"	-1.5763212122184296	0.009143137128065913	0.20510608272071448	6.773095027194502
SPAG6	10_22632573	"NA"	-1.6520639667284491	0.2902737806658191	0.7857340874568418	1.784513830231466
SPAG7	17_4869734	"NA"	-0.10730774702309986	0.48981711428679453	11.932955181889644	1.029684912113823
SPAG8	9_35811240	"NA"	-0.18537753486823494	0.4857313248931525	2.292446102658065	1.0417695658846984
SPATA12	3_57093475	"NA"	0.6016317676096339	0.34302572931525654	0.28480894155051045	1.5436113022695113
SPATA13	13_24825577	"NA"	-0.01606015652139181	0.9435730538936858	20.309993581370463	0.08379387551413309
SPATA13-AS1	13_24825577	"NA"	0.07252215385302607	0.8782264907375502	0.33066442579056415	0.1873350424551505
SPATA17	1_217804009	"NA"	-1.0955935357367834	0.08160913685840789	0.3033878252602806	3.615125506176197
SPATA25	20_44515291	"NA"	-0.33569505427908597	0.22671003879085438	1.8677519460011756	2.141079819410236
SPATA41	15_100888624	"NA"	-0.10989523608152774	0.8361205215773853	0.5252276807773789	0.2582171820670324
SPATA5	4_123842248	"NA"	-0.06315490113680422	0.7602786563303832	9.41443778290791	0.39539980472094566
SPDYE4	17_8660389	"NA"	-0.13447852672007876	0.7939741709248531	0.35874749417205354	0.3328360196157726
SPEG	2_220336207	"NA"	-0.924389866100182	0.13797795082739298	1.2803021559824814	2.857490355228209
SPEM1	17_7321835	"NA"	-0.18521634022600786	0.5541546999150961	0.06897021257849328	0.8516393141997566
SPINT1	15_41130619	DOWN	-0.00409393882035447	0.9944041038514924	6.64818546783677	0.008095844560943161
SPINT1	15_41130619	DOWN	-0.00409393882035447	0.9944041038514924	6.64818546783677	0.008095844560943161
SPINT2	19_38754701	"NA"	-0.8173161646749696	0.15794932859100308	12.431552554441625	2.6624662903792715
SPOCK2	10_73845943	"NA"	-0.7737940660971798	0.16039685903245768	13.782251213293746	2.640282204358028
SPP2	2_234954946	"NA"	-0.2657016006069375	0.3824983670614309	0.06310807249851122	1.3864745061341104
SPPL2B	19_2325889	DOWN	-0.05260650958904023	0.8606622642503219	31.824807749382604	0.21648087965832122
SPRED2	2_65659738	"NA"	0.12546092085204208	0.8075970839665016	7.4360979318074625	0.3082923934238482
SPRED3	19_38877104	DOWN	-0.4186989919187226	0.2518084833661251	1.329113874172787	1.9896012069691402
SPTBN1	2_54888688	"NA"	-0.6658805766125422	0.06401237942543554	51.8929855577388	3.9655052532774544
SQSTM1	5_179195573	DOWN	0.06072892863072887	0.7796280396756011	29.528707936943373	0.35914211617780967
SRFBP1	5_121295891	"NA"	0.1390616646081484	0.5039442455060308	6.849591920548541	0.9886639666808237
SRGAP3	3_9054155	"NA"	-0.16188880970948283	0.8197656106926922	4.629279565577382	0.28671662494850936
SRGAP3	3_9400695	"NA"	-0.16188880970948283	0.8197656106926922	4.629279565577382	0.28671662494850936
SRGAP3-AS1	3_9054155	"NA"	-0.3901440398859535	0.423173393195731	0.08050539707425743	1.2406791732749363
SRMS	20_62170997	"NA"	0.7548701940571436	0.18678845246406434	0.20575275161604467	2.4205228266051937
SRP14	15_40329868	"NA"	-0.04107838027470567	0.7480020983191271	31.160456768732168	0.4188857776750482
SRP14-AS1	15_40329868	"NA"	0.07440430754706595	0.7625142399216885	3.996849215316367	0.3911638148030681
SRP19	5_112196833	"NA"	-0.011714853697822658	0.9526237890689381	7.258449582482676	0.07002151853137104
SRPK3	X_153036571	"NA"	-0.4243890667998407	0.19351722310054267	2.602691863045435	2.369466122440247
SRPR	11_126132611	"NA"	0	1	0	-0
SRRM2	16_2797840	"NA"	-0.044768206610955374	0.7505714330564177	301.4186126540245	0.413938712965332
SRRM2-AS1	16_2790526	"NA"	-0.20826428947884024	0.3528572837671189	2.798338359163123	1.5028433041219098
SRRM2-AS1	16_2797840	"NA"	-0.20826428947884024	0.3528572837671189	2.798338359163123	1.5028433041219098
SRSF1	17_56082998	"NA"	-0.024458928303862315	0.8443587219642501	49.158520040761175	0.24407204329027982
SRSF6	20_42085416	"NA"	-0.04617960949954458	0.7591591060074558	66.98772600893487	0.3975258147902501
SSC5D	19_55988388	"NA"	-0.5049396900926464	0.3968162508945159	2.536246342025883	1.3334569849769746
SSNA1	9_140081558	"NA"	-0.06415019392013299	0.7557326031731729	9.056929435448778	0.40405223122911055
SSR4	X_153036571	"NA"	0.0859858647893974	0.651297830641967	23.138481950933027	0.6186106735674992
SSRP1	11_57103304	"NA"	-0.048767838776299754	0.7167599369521087	36.23810234750756	0.4804380941768431
SSU72	1_1465274	DOWN	0.08358673063248023	0.43089085590556175	26.7287011004726	1.2146056120799953
STAB1	3_52545794	DOWN	0.8147487625439318	0.2806554613091354	58.10464790552585	1.8331279617341452
STAC3	12_57643881	"NA"	0.1261256617111588	0.7017841916836669	7.845181340218638	0.5109006447768722
STAG1	3_136465351	DOWN	-0.008400341397426736	0.9588960032670223	19.609608418558516	0.06055373814934657
STAR	8_38008444	"NA"	-0.5391128775211462	0.25910937071435947	7.444441734504892	1.948366903226269
STARD13	13_33857186	"NA"	0.10373703710402227	0.8482398482523689	2.2574977955524633	0.2374558360443665
STAT5B	17_40427774	"NA"	-0.4351300068452897	0.012243962539717382	47.13264775191374	6.351785653701677
STIP1	11_63950963	"NA"	0.14467333300504492	0.34070200059238587	31.34587567216008	1.553417675964286
STK11	19_1155128	DOWN	0.0563264726279149	0.7814518948995057	21.961839706840586	0.35577102924527015
STK16	2_220107051	"NA"	0.0645559919979064	0.6811395398824416	9.210123571538391	0.55397771240007
STK32C	10_134140750	"NA"	0.4493354234224376	0.1471313600908694	4.777784239541586	2.7648233144699685
STK36	2_219536177	"NA"	0.14236303762288127	0.6127591949324014	12.876855317857755	0.7066078668620008
STOML2	9_35094790	"NA"	-0.12537788190878363	0.4983356090307808	15.767829008892035	1.0048104280771895
STOML2	9_35101835	"NA"	-0.12537788190878363	0.4983356090307808	15.767829008892035	1.0048104280771895
STRBP	9_126026567	"NA"	-0.5806445976712045	0.04028687985769769	18.77123078159095	4.633546113951526
STT3A	11_125460480	"NA"	0.13836585636369847	0.3129245231025059	33.14664721475351	1.6761133715209247
STT3A-AS1	11_125460480	"NA"	0	1	0	-0
STT3B	3_31572172	"NA"	-0.10320607204855037	0.5948489604425582	64.49452754857437	0.749404698201958
STUB1	16_709093	DOWN	-0.012351777951818299	0.9566104639071107	8.378420480900441	0.06399652252160995
STUB1	16_709093	DOWN	-0.012351777951818299	0.9566104639071107	8.378420480900441	0.06399652252160995
STUB1	16_709093	DOWN	-0.012351777951818299	0.9566104639071107	8.378420480900441	0.06399652252160995
STUB1	16_709093	DOWN	-0.012351777951818299	0.9566104639071107	8.378420480900441	0.06399652252160995
STUB1	16_709093	DOWN	-0.012351777951818299	0.9566104639071107	8.378420480900441	0.06399652252160995
STX1A	7_73126306	"NA"	-0.028286269301128764	0.9440665132669137	1.2119301253391894	0.08303958807574903
STX7	6_132830961	"NA"	-0.02813205678311359	0.8899984961510313	32.13383548655956	0.1681251965580824
STXBP6	14_25513580	"NA"	-0.07233629496298866	0.935825324381479	0.5095378875161141	0.09568882487130681
SUCNR1	3_151589491	"NA"	0.12135562916933207	0.8438778828107694	12.388919335572103	0.24489385260182753
SUGCT	7_40172633	"NA"	-0.38695883914430107	0.47343862749649823	0.3175676924866084	1.078750675624746
SULT2A1	19_48382103	"NA"	0.25852266044868966	0.5983014206802229	0.10764977122237131	0.7410556061785005
SULT2B1	19_49057007	"NA"	0.06711018655251866	0.9178529530362115	1.1216848675086732	0.12366505335945147
SUMF2	7_56131477	"NA"	0.2629627986491183	0.13840885419295498	27.649919066784417	2.852991857897717
SUMO2P1	6_29592572	DOWN	0.37226299455385514	0.2807183631013508	0.49169128475243984	1.8328046545184327
SUMO2P1	6_29592572	DOWN	0.37226299455385514	0.2807183631013508	0.49169128475243984	1.8328046545184327
SUMO2P1	6_29592572	DOWN	0.37226299455385514	0.2807183631013508	0.49169128475243984	1.8328046545184327
SUMO2P1	6_29592572	DOWN	0.37226299455385514	0.2807183631013508	0.49169128475243984	1.8328046545184327
SUMO2P1	6_29592572	DOWN	0.37226299455385514	0.2807183631013508	0.49169128475243984	1.8328046545184327
SUMO2P1	6_29592572	DOWN	0.37226299455385514	0.2807183631013508	0.49169128475243984	1.8328046545184327
SUMO2P1	6_29592572	DOWN	0.37226299455385514	0.2807183631013508	0.49169128475243984	1.8328046545184327
SUOX	12_56393456	DOWN	0.07417310825996548	0.7201670915999157	11.217123121186694	0.47359641853374074
SUPT7L	2_27881357	"NA"	-0.05561665800579174	0.6384190549279214	25.584074839447513	0.6474243824878834
SURF4	9_136241973	"NA"	0.1158631228357141	0.47806543082030206	42.17999632211634	1.0647200075185062
SUSD3	9_95815702	"NA"	-0.34933801052265867	0.5364181673803279	4.037525357274966	0.8985699957030278
SUV39H1	X_48540139	"NA"	-0.15551163329712647	0.4150467511215812	9.217346441150031	1.268654243217081
SV2C	5_75371107	DOWN	-0.63405738842897	0.22926279295727298	0.7855462177272752	2.1249258558497113
SVIP	11_22850128	"NA"	0.24706703404985042	0.3389052390408198	9.8102790177903	1.561046155675994
SVIP	11_22851665	"NA"	0.24706703404985042	0.3389052390408198	9.8102790177903	1.561046155675994
SWSAP1	19_11480456	"NA"	0.11599388433738245	0.5501523194698945	2.773265508248764	0.8620969851225861
SYBU	8_110655494	"NA"	0.2679267287972553	0.5456641895742965	0.5645638528440988	0.8739147281399812
SYBU	8_110702870	"NA"	0.2679267287972553	0.5456641895742965	0.5645638528440988	0.8739147281399812
SYCE3	22_50999403	"NA"	-0.05870267155965614	0.9062580890949724	0.10722716839341243	0.14200612758126183
SYCP2L	6_10879441	DOWN	-0.24269566062916742	0.8312790668875158	0.8075705739014162	0.2665952125635425
SYN1	X_47478117	DOWN	-0.7595278305357784	0.16146241792025792	1.0815153520432297	2.6307296933716198
SYNE1	6_152953132	"NA"	-0.1593453837287564	0.6403956396702083	25.548212104266486	0.6429646100306674
SYP	X_49051482	"NA"	0.14222577181278206	0.5858424611625206	1.2632985934772931	0.7714153330654847
SYP-AS1	X_49051482	"NA"	-0.4174876505246079	0.315177376601942	0.07948488199309256	1.6657641128708591
SYS1	20_43990186	"NA"	-0.1087134659954554	0.43635528333220086	12.54419238747505	1.1964248296610203
SYS1-DBNDD2	20_43990186	"NA"	0.16309341961516788	0.6733182269857023	0.22071064682721309	0.5706395752153108
SYT15	10_46967018	"NA"	0.2504003204564884	0.5883197890063874	0.47681808324211483	0.7653275306381475
SYT16	14_62452987	"NA"	-0.1413911420225622	0.7291066886543355	0.09578648677252817	0.45579815834524173
SYT3	19_51169584	DOWN	-0.43448626083792696	0.5736784009901581	0.26031678088048094	0.8016858933886466
SYT3	19_51169584	DOWN	-0.43448626083792696	0.5736784009901581	0.26031678088048094	0.8016858933886466
SYT5	19_55687349	"NA"	0.12953526525852865	0.8137802806193927	0.291975471706008	0.2972887731846293
SYTL3	6_159063732	"NA"	0.039850934255028836	0.921013062443905	5.2966353288438315	0.11870647712731418
TAAR1	6_132960091	"NA"	0.3777272456722356	0.548757688186951	0.08192676695972585	0.8657588476990677
TAAR5	6_132905738	"NA"	-0.23689068510072975	0.1900680038851103	0.05500301715253645	2.395412406253922
TAAR6	6_132889647	"NA"	-0.2352158700296778	0.2253970588493691	0.05794677781615617	2.14945940462618
TAAR7P	6_132873425	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
TAAR8	6_132873425	"NA"	0.045866837578731	0.8413429489860452	0.05589049628612557	0.2492341018406209
TAB2	6_149539319	"NA"	-0.09305760794480111	0.6916098292993416	38.745093464377725	0.5319697218865695
TAC3	12_57419095	"NA"	0.5717255102759511	0.39098743890164755	0.2063115685799639	1.354805835501524
TADA3	3_9832737	"NA"	-0.044971023700281165	0.8110444877155487	19.87933132690596	0.3021470430264451
TAF1	X_70576738	"NA"	0.017893060063267185	0.8822189487195093	33.49660501572078	0.18079134723201729
TAF1D	11_93516090	"NA"	-0.1591946450350834	0.33923586090934776	37.12806458854382	1.559639408413625
TAF5L	1_229759689	"NA"	-0.06262206920924207	0.4915751124065828	13.743310605822803	1.024516218469905
TAF9	5_68665829	"NA"	-0.1511858219365152	0.3254545868087936	18.674693691838247	1.619471847830108
TAGLN	11_117065468	DOWN	-0.06195616631273371	0.8010218065380178	7.339255027779049	0.3200865766528442
TAL1	1_47687948	"NA"	-0.6867038654697306	0.40370212795416005	7.58619263343004	1.3086369034595196
TAL1	1_47693536	"NA"	-0.6867038654697306	0.40370212795416005	7.58619263343004	1.3086369034595196
TANK	2_161993028	"NA"	0.33079034114265937	0.02851761523090982	20.95239425703943	5.132002847487691
TARBP1	1_234603097	"NA"	-0.1246551417790025	0.6477532540305198	47.444100279734485	0.6264837369915999
TAS2R14	12_11323831	"NA"	-0.07997916450198517	0.7316977891849181	3.913665703200522	0.4506801951092905
TAS2R14	12_11323831	"NA"	-0.07997916450198517	0.7316977891849181	3.913665703200522	0.4506801951092905
TATDN2	3_10284356	"NA"	-0.1507003499608741	0.12076159317459066	14.443080998157	3.0497663997174924
TBC1D23	3_99975954	"NA"	0.07328478428102336	0.6253738615825912	15.652048597102528	0.6772091739186668
TBCCD1	3_186283614	"NA"	-0.040615273732771406	0.7394085150203924	9.789464439458275	0.4355564372061901
TBP	6_170856862	"NA"	-0.1162270785256192	0.2062706938912548	10.37835493420253	2.2773892313996704
TBR1	2_162270764	"NA"	0.16763900398818388	0.7674738034137973	0.24941308206993676	0.3818105878312702
TBRG4	7_45139085	"NA"	0.07570190053340209	0.6581954211351306	17.249013721534702	0.6034121047797305
TBRG4	7_45150460	"NA"	0.07570190053340209	0.6581954211351306	17.249013721534702	0.6034121047797305
TBX2	17_59469602	"NA"	-0.1357692538646118	0.8136980186604855	0.2648915270990365	0.29743461712039515
TBX21	17_45804691	"NA"	-0.4242585626170665	0.47324096790580183	2.2314900792882493	1.0793531234155522
TBX4	17_59527633	"NA"	-1.3493920141323037	0.01519626951574697	0.1462373598825679	6.040138985295141
TCEA2	20_62671290	DOWN	0.11929246013224493	0.653786843523445	7.85041637176334	0.61310774955713
TCEA2	20_62671290	DOWN	0.11929246013224493	0.653786843523445	7.85041637176334	0.61310774955713
TCEA3	1_23749480	DOWN	-1.196477325597808	0.02526386669947574	1.1293112044747395	5.306780725580492
TCEB1P28	19_2533003	"NA"	0	1	0	-0
TCF21	6_134205822	DOWN	0.00862278641528924	0.9822635405600728	0.06836781582783662	0.025817944431221745
TCF3	19_1650905	"NA"	-0.4066668306314245	0.09485287228762646	32.944187195648816	3.3981647285009333
TDP1	14_90418886	DOWN	-0.06590324888099452	0.6412071584537853	13.249999746466926	0.6411375630191556
TDRD3	13_60969152	"NA"	0.05902825629114794	0.6959500072204505	9.493704982872874	0.52294441945353
TEAD2	19_49863362	"NA"	-0.7487518141745535	0.050181512910774814	1.3567212550225392	4.3167002228943305
TEK	9_27104216	DOWN	-1.1639491740018348	0.06058089803407409	0.9826176105697181	4.0449932253802565
